Location,Date,Story,Latitude,Longitude,URL
Birmingham ,"Tue, 08 Dec 2015 23:46:43 +0000",Birmingham – £250k investment by Wolfson Foundation into five children’s libraries.,52.4813679,-1.8980726,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Tue, 08 Dec 2015 23:46:43 +0000",Croydon – 9 of 13 libraries under threat. £217k cut p.a.,51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Derbyshire ,"Tue, 08 Dec 2015 23:46:43 +0000","Derbyshire – New £892k library opened at Heanor, including health and wellbeing zone. ",53.1185033,-1.55661783058722,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Falkirk ,"Tue, 08 Dec 2015 23:46:43 +0000","Falkirk – £432k cut.: 17 FTE posts to be lost, mobile library lost, bookfund cut, events at risk.",55.997286,-3.7868533,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
East Sussex ,"Tue, 08 Dec 2015 23:46:43 +0000",East Sussex – Library opening hours to be reduced by around 25%: £500k p.a. cut.,50.9404529,0.369989953500859,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Fife ,"Tue, 08 Dec 2015 23:46:43 +0000",Fife – 16 libraries confirmed to close. £571 cut p.a.,56.3333331,-3.0000001,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Thu, 10 Dec 2015 21:25:04 +0000","Lancashire – Charges increase – adults 15p per day book late up to £6 maximum, children’s crafts will be charged £1 per child (max £2 per family)",53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2015/12/if-you-take-the-money-away-people-dont-come-as-much-cipfa-figures-201415.html
		
		
		
				

		
		
				
			
		
		"
Future of council,"Thu, 10 Dec 2015 21:25:04 +0000",Future of council-run libraries under threat after £50m slashed from budgets – LocalGov. &#34;Funding for council-run libraries was slashed by £50m over the last year bringing into question their long-term sustainability&#34;,51.2795424,0.177419090337452,"
		
		http://www.publiclibrariesnews.com/2015/12/if-you-take-the-money-away-people-dont-come-as-much-cipfa-figures-201415.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Tue, 15 Dec 2015 22:08:46 +0000",Croydon – £50k to Upper Norwood Library. ,51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Tue, 15 Dec 2015 22:08:46 +0000",Leicestershire – Sileby Library now run by volunteers ,52.666667,-1,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
Pembrokeshire ,"Tue, 15 Dec 2015 22:08:46 +0000",Pembrokeshire – Narberth Library under threat: more volunteers or danger of closure. ,51.8339209,-4.916667,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Tue, 15 Dec 2015 22:08:46 +0000",Croydon – £50k to Upper Norwood Library. ,51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
Derbyshire ,"Tue, 08 Dec 2015 23:46:43 +0000","Derbyshire – New £892k library opened at Heanor, including health and wellbeing zone. ",53.1185033,-1.55661783058722,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Fife ,"Tue, 08 Dec 2015 23:46:43 +0000",Fife – 16 libraries confirmed to close. £571 cut p.a.,56.3333331,-3.0000001,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Tue, 15 Dec 2015 22:08:46 +0000",Leicestershire – Sileby Library now run by volunteers ,52.666667,-1,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Thu, 10 Dec 2015 21:25:04 +0000","Lancashire – Charges increase – adults 15p per day book late up to £6 maximum, children’s crafts will be charged £1 per child (max £2 per family)",53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2015/12/if-you-take-the-money-away-people-dont-come-as-much-cipfa-figures-201415.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Tue, 08 Dec 2015 23:46:43 +0000",Croydon – 9 of 13 libraries under threat. £217k cut p.a.,51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Falkirk ,"Tue, 08 Dec 2015 23:46:43 +0000","Falkirk – £432k cut.: 17 FTE posts to be lost, mobile library lost, bookfund cut, events at risk.",55.997286,-3.7868533,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Pembrokeshire ,"Tue, 15 Dec 2015 22:08:46 +0000",Pembrokeshire – Narberth Library under threat: more volunteers or danger of closure. ,51.8339209,-4.916667,"
		
		http://www.publiclibrariesnews.com/2015/12/the-eleventh-library-trend-of-2015.html
		
		
		
				

		
		
				
			
		
		"
East Sussex ,"Tue, 08 Dec 2015 23:46:43 +0000",East Sussex – Library opening hours to be reduced by around 25%: £500k p.a. cut.,50.9404529,0.369989953500859,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Wed, 02 Dec 2015 23:08:37 +0000","Croydon – Deep cuts to library service expected, with volunteers and others suggested as alternatives.",51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Future of council,"Thu, 10 Dec 2015 21:25:04 +0000",Future of council-run libraries under threat after £50m slashed from budgets – LocalGov. &#34;Funding for council-run libraries was slashed by £50m over the last year bringing into question their long-term sustainability&#34;,51.2795424,0.177419090337452,"
		
		http://www.publiclibrariesnews.com/2015/12/if-you-take-the-money-away-people-dont-come-as-much-cipfa-figures-201415.html
		
		
		
				

		
		
				
			
		
		"
Birmingham ,"Tue, 08 Dec 2015 23:46:43 +0000",Birmingham – £250k investment by Wolfson Foundation into five children’s libraries.,52.4813679,-1.8980726,"
		
		http://www.publiclibrariesnews.com/2015/12/closures-cuts-a-new-library-more-e-books-librarylabs-and-a-scl-tender.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Wed, 02 Dec 2015 23:08:37 +0000",Bradford – 19 out of 30 Bradford Libraries will become volunteer or close. (note on figures: report says 25 out of 32 but this includes 2 local studies libraries which I don’t count separately and 4 libraries I already have listed as volunteer),53.7941567,-1.7494778,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Angus ,"Wed, 02 Dec 2015 23:08:37 +0000","Angus – Libraries passed to Angusalive, joint leisure/culture/libraries non-profit trust. Late fines abolished.",56.666667,-2.916667,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Northumberland  ,"Mon, 21 Dec 2015 21:08:30 +0000",Northumberland  – Morpeth Library moving location.,55.25,-2.000559,"
		
		http://www.publiclibrariesnews.com/2015/12/merry-christmas-everyone-2.html
		
		
		
				

		
		
				
			
		
		"
Somerset ,"Mon, 21 Dec 2015 21:08:30 +0000",Somerset – Many libraries being re-located or merged with other services. ,51.083333,-3,"
		
		http://www.publiclibrariesnews.com/2015/12/merry-christmas-everyone-2.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Mon, 21 Dec 2015 21:08:30 +0000",Suffolk – Lowestoft Library café closes as losing money.,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2015/12/merry-christmas-everyone-2.html
		
		
		
				

		
		
				
			
		
		"
Argyll and Bute ,"Wed, 30 Dec 2015 21:25:09 +0000",Argyll and Bute – Considering removing school librarians.,55.83401,-5.0561276,"
		
		http://www.publiclibrariesnews.com/2015/12/lancashire-prefer-consultants-to-libraries-and-another-authority-fails-to-buck-the-trend.html
		
		
		
				

		
		
				
			
		
		"
East Lothian ,"Wed, 30 Dec 2015 21:25:09 +0000",East Lothian – (One) mobile library suspended until at least April.,55.916667,-2.75,"
		
		http://www.publiclibrariesnews.com/2015/12/lancashire-prefer-consultants-to-libraries-and-another-authority-fails-to-buck-the-trend.html
		
		
		
				

		
		
				
			
		
		"
Swindon ,"Wed, 30 Dec 2015 21:25:09 +0000",Swindon – Community radio station to move into Liden Library.,51.5613683,-1.7856853,"
		
		http://www.publiclibrariesnews.com/2015/12/lancashire-prefer-consultants-to-libraries-and-another-authority-fails-to-buck-the-trend.html
		
		
		
				

		
		
				
			
		
		"
Solihull ,"Sun, 03 Jan 2016 21:41:03 +0000",Solihull – Central Library refurbishment includes increased co-location with voluntary services and two cafes. ,52.4130189,-1.7768934,"
		
		http://www.publiclibrariesnews.com/2016/01/library-spending-and-usage-or-for-goodness-sake-dont-increase-the-e-book-budget-quite-yet.html
		
		
		
				

		
		
				
			
		
		"
Flintshire ,"Tue, 05 Jan 2016 22:02:58 +0000","Flintshire – 30% cut in funding over 3 years, smaller libraries will pass to volunteers or close.",53.2173046,-3.14131468505036,"
		
		http://www.publiclibrariesnews.com/2016/01/wrecking-libraries-in-telford-plus-a-thought-or-two-on-dodgy-library-censoring.html
		
		
		
				

		
		
				
			
		
		"
Telford and Wrekin ,"Tue, 05 Jan 2016 22:02:58 +0000","Telford and Wrekin – Dawley, Donnington, Hadley, Madeley, Newport and Stirchley will close.",52.72133825,-2.5007303953122,"
		
		http://www.publiclibrariesnews.com/2016/01/wrecking-libraries-in-telford-plus-a-thought-or-two-on-dodgy-library-censoring.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Thu, 14 Jan 2016 21:26:51 +0000",Lincolnshire – Spilsby library re-opens as volunteer-run in grocery store.,53.166667,-0.2499999,"
		
		http://www.publiclibrariesnews.com/2016/01/democracy-of-space.html
		
		
		
				

		
		
				
			
		
		"
Newcastle ,"Thu, 14 Jan 2016 21:26:51 +0000",Newcastle – £1m cut. Opening hours to be cut from 466.9 hours to 201 hours per week.,54.9770924,-1.6142058,"
		
		http://www.publiclibrariesnews.com/2016/01/democracy-of-space.html
		
		
		
				

		
		
				
			
		
		"
Essex ,"Sun, 17 Jan 2016 21:13:52 +0000",Essex – &#34;The Answers People&#34; librarian enquiries service closed: all calls passes to customer services. 3 library staff now part of customer services team to answer any library queries. [Source: email from council],51.7967047,0.579338882096011,"
		
		http://www.publiclibrariesnews.com/2016/01/no-money-no-policy-and-shouts-of-protest.html
		
		
		
				

		
		
				
			
		
		"
Warwickshire ,"Sun, 17 Jan 2016 21:13:52 +0000",Warwickshire – £100k cut; all Sunday opening to cease; reduced jobs; cut to admin and mobile libraries. ,52.333333,-1.5833329,"
		
		http://www.publiclibrariesnews.com/2016/01/no-money-no-policy-and-shouts-of-protest.html
		
		
		
				

		
		
				
			
		
		"
Falkirk ,"Tue, 19 Jan 2016 21:25:27 +0000",Falkirk – £1.2m cut,55.997286,-3.7868533,"
		
		http://www.publiclibrariesnews.com/2016/01/fun-palaces-memory-support-library-cards-and-silent-bears.html
		
		
		
				

		
		
				
			
		
		"
Kent ,"Tue, 19 Jan 2016 21:25:27 +0000",Kent – Mobile libraries to be cut.,51.2244644,0.7334215,"
		
		http://www.publiclibrariesnews.com/2016/01/fun-palaces-memory-support-library-cards-and-silent-bears.html
		
		
		
				

		
		
				
			
		
		"
Shropshire ,"Tue, 19 Jan 2016 21:25:27 +0000",Shropshire – Shifnal Library taken over by town council: town council offices will move into library. ,52.6523034,-2.6436084357108,"
		
		http://www.publiclibrariesnews.com/2016/01/fun-palaces-memory-support-library-cards-and-silent-bears.html
		
		
		
				

		
		
				
			
		
		"
Warwickshire ,"Tue, 19 Jan 2016 21:25:27 +0000","Warwickshire – Alcester Library closed: library services move to co-located building with &#34;Town Council, Roman Alcester Museum, a range of voluntary organisations, council services and police reporting services&#34;",52.333333,-1.583333,"
		
		http://www.publiclibrariesnews.com/2016/01/fun-palaces-memory-support-library-cards-and-silent-bears.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Thu, 21 Jan 2016 23:39:28 +0000",Bradford – Idle Library now volunteer run. ,53.7941567,-1.7494778,"
		
		http://www.publiclibrariesnews.com/2016/01/halifax-give-a-little-extra-help-or-do-they-and-the-scl-fail-to-directly-support-mylibrarybyright.html
		
		
		
				

		
		
				
			
		
		"
Shropshire ,"Thu, 21 Jan 2016 23:39:28 +0000",Shropshire – Shrewsbury Library to be taken over by town council: council will move into library.,52.6523034,-2.6436084357108,"
		
		http://www.publiclibrariesnews.com/2016/01/halifax-give-a-little-extra-help-or-do-they-and-the-scl-fail-to-directly-support-mylibrarybyright.html
		
		
		
				

		
		
				
			
		
		"
South Gloucestershire ,"Thu, 21 Jan 2016 23:39:28 +0000","South Gloucestershire – £1 million cut. Chipping Sodbury Library to close or pass to volunteers, Opening hours cut borough wide (£500k), home library service to end. Another option is to close 14 of the 19 (£600k). ",51.54919165,-2.48095271734538,"
		
		http://www.publiclibrariesnews.com/2016/01/halifax-give-a-little-extra-help-or-do-they-and-the-scl-fail-to-directly-support-mylibrarybyright.html
		
		
		
				

		
		
				
			
		
		"
West Berkshire ,"Tue, 26 Jan 2016 22:05:07 +0000",West Berkshire – 3 week consultation includes cuts to libraries. ,51.44631345,-1.27588185547029,"
		
		http://www.publiclibrariesnews.com/2016/01/huge-response-to-scl-statement-at-least-we-all-care-about-libraries.html
		
		
		
				

		
		
				
			
		
		"
Wokingham ,"Tue, 26 Jan 2016 22:05:07 +0000","Wokingham – Consultation: focus on &#34;on accessing library services, library stock, visiting and using library buildings, technology, income generation and supporting the wider council vision.&#34;",51.4120318,-0.8324036,"
		
		http://www.publiclibrariesnews.com/2016/01/huge-response-to-scl-statement-at-least-we-all-care-about-libraries.html
		
		
		
				

		
		
				
			
		
		"
Derbyshire ,"Sun, 31 Jan 2016 20:16:48 +0000",Derbyshire – Closures an reduced opening hours possible. £330k cut 2017/18. From £8m in 2013 to £6.3m in 2017. ,53.1185033,-1.55661783058722,"
		
		http://www.publiclibrariesnews.com/2016/01/speaking-up-for-libraries-2016.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Tue, 02 Feb 2016 21:52:34 +0000",Lincolnshire – Deepings Library reopens as volunteer-run with one paid member of staff.,53.166667,-0.2499999,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Neath Port Talbot ,"Sun, 31 Jan 2016 20:16:48 +0000",Neath Port Talbot – Skewen and Baglan Libraries will stay open but may involve volunteers. ,51.66852045,-3.72159828412827,"
		
		http://www.publiclibrariesnews.com/2016/01/speaking-up-for-libraries-2016.html
		
		
		
				

		
		
				
			
		
		"
Brent ,"Tue, 02 Feb 2016 21:52:34 +0000",Brent – Abandons proposed move to libraries non-profit trust. £160k budget cut will therefore be made in another way.,51.5363916,-0.2878064,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
East Ayrshire ,"Tue, 02 Feb 2016 21:52:34 +0000","East Ayrshire – Kilmaurs Library closed, Dalmellington Library closed, Mauchline Library closed.",55.5,-4.2499999,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Northumberland ,"Tue, 02 Feb 2016 21:52:34 +0000",Northumberland – Leisure/Library Trust asks for £1m bailout: £3.5m cut to Trust over 2 years. ,55.25,-2.0005589,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Oxfordshire ,"Tue, 02 Feb 2016 21:52:34 +0000",Oxfordshire – Bicester to move into new £6.6m co-location on 11 April. Library to be &#34;larger and have better facilities&#34;. ,51.833333,-1.2499999,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Pembrokeshire ,"Tue, 02 Feb 2016 21:52:34 +0000",Pembrokeshire – Newport Library may close or become volunteer. ,51.8339209,-4.9166669,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Swindon ,"Tue, 02 Feb 2016 21:52:34 +0000",Swindon – 14 out of 15 libraries to become volunteer/group run or close.,51.5613683,-1.7856852,"
		
		http://www.publiclibrariesnews.com/2016/02/swindon-proposes-just-1-out-of-15-libraries-to-survive-scl-plans-2-day-conference.html
		
		
		
				

		
		
				
			
		
		"
Bedford ,"Sun, 07 Feb 2016 21:27:39 +0000",Bedford – 25% cut in budget over last four years. Consultation.,52.1363806,-0.467504,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
East Sussex ,"Sun, 07 Feb 2016 21:27:39 +0000",East Sussex – £2m cut: opening hours cut by 25%.,50.9404529,0.369989953500859,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
Flintshire ,"Sun, 07 Feb 2016 21:27:39 +0000","Flintshire – New co-located library opens at Deeside Leisure Centre: Hawarden, Mancot and Queensferry will close this month.",53.2173046,-3.14131468505036,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Sun, 07 Feb 2016 21:27:39 +0000","Leicestershire – Ratby Library reopens as volunteer, doubling open hours. ",52.666667,-0.9999999,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
West Berkshire ,"Sun, 07 Feb 2016 21:27:39 +0000",West Berkshire – 5 or more out of 10 libraries (inc. mobile) may close.,51.44631345,-1.27588185547029,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
Northamptonshire ,"Sun, 07 Feb 2016 21:27:39 +0000",Northamptonshire – Libraries may become part of a mutual company.,52.25,-0.8333329,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
Rhondda Cynon Taff ,"Sun, 07 Feb 2016 21:27:39 +0000",Rhondda Cynon Taff – Decision to single-staff five libraries reversed. ,51.8275527,-3.4576579,"
		
		http://www.publiclibrariesnews.com/2016/02/it-was-a-happy-national-libraries-day.html
		
		
		
				

		
		
				
			
		
		"
Birmingham ,"Thu, 11 Feb 2016 22:55:25 +0000",Birmingham – Library of Birmingham Development Trust ends. ,52.4813679,-1.8980725,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
Warwickshire ,"Thu, 11 Feb 2016 22:55:25 +0000",Warwickshire – Correction: Southam Library is a refurbishment rather than a new build.,52.333333,-1.5833329,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
Manchester ,"Thu, 11 Feb 2016 22:55:25 +0000",Manchester – Arcadia Library and Leisure Centre opens : replaces Levenshulme Cromwell Grove Library. (Opening hours doubled),53.4791301,-2.2441008,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
West Berkshire ,"Thu, 11 Feb 2016 22:55:25 +0000","West Berkshire – 8 libraries and 2 mobile libraries under threat, leaving just 1 central branch (previously 7 libraries reported as under threat)",51.44631345,-1.27588185547029,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
Stockton ,"Thu, 11 Feb 2016 22:55:25 +0000",Stockton – Yarm Library to co-locate with building society. Egglescliffe Library to close when Yarm reopens. Fairfield Library may close unless taken over by volunteers/others. ,53.00036525,-2.77927178528241,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
Warrington ,"Thu, 11 Feb 2016 22:55:25 +0000",Warrington – Opening hours cut by total of 58 hours per week over 9 libraries as &#34;trial&#34;.,53.40180345,-2.56803697272251,"
		
		http://www.publiclibrariesnews.com/2016/02/philanthropy-experiment-ends-in-birmingham-cuts-in-stockton-warrington-increased-hours-in-levenshulme.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Sun, 14 Feb 2016 20:21:51 +0000","Bradford – Volunteer libraries open in Methodist churches in Lees, Oxenhope and Haworth to replace mobile library stops. ",53.7941567,-1.7494777,"
		
		http://www.publiclibrariesnews.com/2016/02/parishing-church-libraries-and-goodbye-to-a-school-library.html
		
		
		
				

		
		
				
			
		
		"
East Renfrewshire ,"Sun, 14 Feb 2016 20:21:51 +0000",East Renfrewshire – School library service to close.,55.75,-4.3333329,"
		
		http://www.publiclibrariesnews.com/2016/02/parishing-church-libraries-and-goodbye-to-a-school-library.html
		
		
		
				

		
		
				
			
		
		"
East Ayrshire ,"Tue, 16 Feb 2016 21:19:37 +0000","East Ayrshire – Catrine, Hurlford and Ochiltree Libraries closing in March (source; email from council).",55.5,-4.2499999,"
		
		http://www.publiclibrariesnews.com/2016/02/temple-of-literacy-and-the-citys-heart.html
		
		
		
				

		
		
				
			
		
		"
Greenwich ,"Tue, 16 Feb 2016 21:19:37 +0000",Greenwich – Plumstead Library may close: to be combined in new library/leisure/cultural centre. ,51.4820845,-0.0045416,"
		
		http://www.publiclibrariesnews.com/2016/02/temple-of-literacy-and-the-citys-heart.html
		
		
		
				

		
		
				
			
		
		"
Buckinghamshire ,"Tue, 23 Feb 2016 22:10:37 +0000",Buckinghamshire – to consider moving to non-profit trust; to implement by April 2017 if agreed. At least £1m (20%) cut expected by end 2009.,51.75,-0.7499999,"
		
		http://www.publiclibrariesnews.com/2016/02/idea-stores-beautiful-libraries-and-cuts-in-gosh-australia.html
		
		
		
				

		
		
				
			
		
		"
Aberdeen ,"Thu, 18 Feb 2016 22:32:24 +0000",Aberdeen – Officers propose closing 8 libraries (£500k cut): councillor &#34;guarantees&#34; none will be cut. ,57.1452452,-2.0913744,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Bracknell Forest ,"Thu, 18 Feb 2016 22:32:24 +0000","Bracknell Forest – 4 libraries, un-named, at risk.",51.4002688,-0.741788701141304,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Reading ,"Thu, 18 Feb 2016 22:32:24 +0000",Reading – Southcote and Whitley Libraries to close – to co-locate into community centres. 100 hours per week cut in opening hours. More self-service.,51.4580216,-0.9673726,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Telford and Wrekin ,"Thu, 18 Feb 2016 22:32:24 +0000",Telford and Wrekin – Newport Library to remain open (threatened before) with self-service. ,52.72133825,-2.5007303953122,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Wokingham ,"Thu, 18 Feb 2016 22:32:24 +0000",Wokingham – Consultation. ,51.4120318,-0.8324036,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Fife ,"Sun, 21 Feb 2016 21:08:12 +0000","Fife – 16 libraries will change: 8 libraries (Markinch, Pitteuchar, Kinghorn, Falkland, Colinsburgh, Crail, Pittenweem and East Wemyss) to remain open while &#34;alternative delivery models explored&#34;. 2 libraries may move into high schools (Glenwood (Glenrothes) and Abbeyview (Dunfermline)). 5 libraries to close end of March (Thornton, Freuchie, Bowhill, Crossgates and Lundin Links). Townhill will close March 2017.",56.3333331,-3,"
		
		http://www.publiclibrariesnews.com/2016/02/arts-funding-scotland-birmingham-and-finding-volunteers-for-40-branches.html
		
		
		
				

		
		
				
			
		
		"
Highlands ,"Thu, 18 Feb 2016 22:32:24 +0000",Highlands – £325k cut to council funding for High Life Highlands: library opening hours cuts expected. ,51.2103578,-0.8935554,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Wiltshire ,"Thu, 18 Feb 2016 22:32:24 +0000",Wiltshire – Calne Library will have staffed opening hours cut: Open+ will mean overall hours increased. Newspaper purchases cut. ,51.25,-1.9166669,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
East Sussex ,"Sun, 21 Feb 2016 21:08:12 +0000",East Sussex – Pevensey Bay Library has been closed since January 2015 while &#34;a full assessment of the building’s condition takes place.&#34;,50.9404529,0.369989953500859,"
		
		http://www.publiclibrariesnews.com/2016/02/arts-funding-scotland-birmingham-and-finding-volunteers-for-40-branches.html
		
		
		
				

		
		
				
			
		
		"
Leeds ,"Thu, 18 Feb 2016 22:32:24 +0000","Leeds – Pudsey Library to survive, but be co-located with One Stop Shop, registrars, housing etc.",53.7974185,-1.543794,"
		
		http://www.publiclibrariesnews.com/2016/02/200-time-to-think-about-the-future.html
		
		
		
				

		
		
				
			
		
		"
Argyll and Bute ,"Sun, 21 Feb 2016 21:08:12 +0000",Argyll and Bute – All school librarians made redundant. ,56.4603494,-5.8618418478791,"
		
		http://www.publiclibrariesnews.com/2016/02/arts-funding-scotland-birmingham-and-finding-volunteers-for-40-branches.html
		
		
		
				

		
		
				
			
		
		"
