name,authority_id,postcode,lng,lat,closed,statutory2010,statutory2016,type,closed_year,opened_year,replacement,notes
St Pauls Cray Library,17,BR5 2RW,0.0996676965398683,51.4050481870102,f,t,t,LAL,,,f,
Penge Library,17,SE207JX,-0.0501852603411094,51.4144540398461,f,t,t,LAL,,,f,refurbished in 2014
Anerley Town Hall,17,SE208BD,-0.0675267929689643,51.4121154093476,f,f,f,,,,f,provides free internet access and collect/drop off books via self service locker
Mottingham Library,17,SE9 4QZ,0.044285223597444,51.4370258704453,f,t,t,LAL,,,f,
Orpington Library,17,BR6 0TW,0.101903863338637,51.3773007671252,f,t,t,LAL,,,f,
Iver Heath,18,SL0 0DA,-0.520015159540032,51.5377500033976,f,f,f,CRL,,,f,
Farnham Common,18,SL2 3NL,-0.61253639505829,51.5545445733549,f,f,f,CRL,,,f,
Marlow Library,18,SL7 1BL,-0.773818426895243,51.5709972044932,f,t,t,LAL,,,f,
Bourne End Library,18,SL8 5SX,-0.710912664926736,51.5789373915342,f,t,t,LAL,,,f,
Gerrards Cross,18,SL9 8EL,-0.551720564810828,51.5882311666374,f,f,f,CRL,,,f,
Chalfont St Peter,18,SL9 9QA,-0.556737818823245,51.6066455569151,f,f,f,CRL,,,f,
Beaconsfield Library,18,HP9 2NJ,-0.650576936588595,51.612895993727,f,t,t,LAL,,,f,
Chalfont St Giles,18,HP8 4QA,-0.569580030433301,51.6326994538611,f,f,f,CRL,,,f,
Little Chalfont,18,HP7 9QA,-0.569004284258046,51.6670593849395,f,f,f,CRL,,,f,
Amersham Library,18,HP6 5AH,-0.602239537696687,51.6762625647554,f,t,t,LAL,,,f,
Chesham Library,18,HP5 2JD,-0.613156963040904,51.7066313021092,f,t,t,LAL,,,f,
Chesham Business Hub,18,HP5 2JD,-0.613156963040904,51.7066313021092,f,t,t,LAL,,,f,
Princes Risborough Library,18,HP270AA,-0.831387497384218,51.7223836939036,f,t,t,LAL,,,f,
Wendover,18,HP226DU,-0.74260527359072,51.762271202363,f,f,f,,,,f,
Aylesbury Library,18,HP201UU,-0.81233742615145,51.8145264435643,f,t,t,LAL,,,f,
Aylesbury Study Centre,18,HP201UU,-0.81233742615145,51.8145264435643,f,t,t,LAL,,,f,
Long Crendon,18,HP189AF,-0.99297807756487,51.7727925230004,f,f,f,CRL,,,f,
Haddenham,18,HP178EE,-0.926179427821158,51.7733433781473,f,f,f,CRL,,,f,
Great Missenden Library,18,HP160AL,-0.706455216375223,51.702803944817,f,f,f,CRL,,,f,
Hazlemere Library,18,HP157PY,-0.71483544966978,51.650123546113,f,t,t,LAL,,,f,
Stokenchurch,18,HP143RG,-0.898388389854971,51.6592177507436,f,f,f,CRL,,,f,
West Wycombe,18,HP143AE,-0.803476436264685,51.6443971633824,f,f,f,CRL,,,f,
Micklefield Library,18,HP137HU,-0.710755927786636,51.6313849522561,f,t,t,LAL,,,f,
Castlefield Library,18,HP123LL,-0.780552382548314,51.6250809515528,f,f,f,CRL,,,f,The Castlefield Community Centre and Community Library are managed by the Karima foundation
High Wycombe Library,18,HP112DH,-0.755175169961032,51.6306952823735,f,t,t,LAL,,,f,
Flackwell Heath,18,HP109AA,-0.711761223101873,51.6014982431287,f,f,f,CRL,,,f,
Winslow,18,MK183DL,-0.883273743109963,51.9459905234594,f,f,f,CRL,,,f,
Steeple Claydon,18,MK182PY,-0.979696546032116,51.936139023906,f,f,f,ICL,,,f,
Buckingham Library,18,MK181JP,-0.985991698418899,52.0001469559337,f,t,t,LAL,,,f,refurbished in 2015
Beacon Villages,18,LU7 9EP,-0.631588555418931,51.835293031113,f,f,f,CRL,,,f,books are provided by Bucks County Council
Wing,18,LU7 0NN,-0.715180308600456,51.8972516039758,f,f,f,CRL,,,f,
Burnham Library,18,SL1 7HR,-0.657857312317124,51.5315127312657,f,t,t,LAL,,,f,
Brandlesholme Community Centre and Library,19,BL8 1HS,-2.31364951960136,53.6087070580957,f,t,t,LAL,,,f,
Ainsworth Library,19,BL2 5RT,-2.35731916202632,53.5879024534611,f,t,t,LAL,,,f,
Ramsbottom Library and Adult Learning Centre,19,BL0 9AE,-2.31938073412473,53.6491300333897,f,t,t,LAL,,,f,
Unsworth Library,19,BL9 8ED,-2.28434714451528,53.5619961796187,f,t,t,LAL,,,f,
Sedgeley Park library,19,M25 0HT,-2.26579097096202,53.5208092317389,f,f,f,CRL,,,f,
West Hampstead Library,22,NW6 1AU,-0.191634136365208,51.5503144609187,f,t,t,LAL,,,f,
Prestwich Library and Adult Learning Centre,19,M25 1AY,-2.28427307588685,53.5329549451272,f,t,t,LAL,,,f,
Radcliffe Library,19,M26 1JA,-2.31102117426924,53.5492831188279,f,t,t,LAL,,,f,
Dumers Lane Community Centre and Library,19,M26 2GN,-2.30333715029201,53.5701109054614,f,t,t,LAL,,,f,
Coronation Road Community Centre and Library,19,M26 3WD,-2.34757253746175,53.5673029509574,f,t,t,LAL,,,f,
Whitefield Library and Adult Learning Centre,19,M45 7NY,-2.29497825989566,53.5472025413243,f,t,t,LAL,,,f,
Topping Fold Community Centre and Library,19,BL9 7NG,-2.26894266581804,53.5968166154974,f,t,t,LAL,,,f,
Moorside Community Centre and Library,19,BL9 6NY,-2.2951395591566,53.6071902156463,f,t,t,LAL,,,f,
South Cross Street library,19,BL9 0RS,-2.28836163906981,53.5906233594142,f,f,f,CRL,,,f,
Castle Leisure Centre Library,19,BL9 0EZ,-2.30129571846256,53.5930452694744,f,t,t,LAL,,,f,
New Kershaw Centre Library,19,BL9 7PZ,-2.27876809620269,53.5951582396575,f,t,t,LAL,,,f,
Bury Library,19,BL9 0DG,-2.2990638517626,53.5914958969022,f,t,t,LAL,,,f,
Tottington Library,19,BL8 3LL,-2.3405296025944,53.6134063155158,f,t,t,LAL,,,f,
Greetland ,20,HX4 8JE,-1.86911818567306,53.6881974335998,f,t,t,LAL,,,f,
Southowram ,20,HX3 9QU,-1.83212987018405,53.7100014998209,f,t,t,LAL,,,f,
Hipperholme,20,HX3 8ND,-1.81137965282352,53.7257447751472,f,t,t,LAL,,,f,
Shelf ,20,HX3 7NT,-1.81679585637044,53.752384780618,f,t,t,LAL,,,f,
Bailiff Bridge ,20,HD6 4DT,-1.77903512393812,53.7203596357545,f,t,t,LAL,,,f,
Northowram ,20,HX3 7EJ,-1.82997937294973,53.7399018046333,f,t,t,LAL,,,f,
Akroyd ,20,HX3 6HG,-1.86473310525834,53.7335914342743,f,t,t,LAL,,,f,
Brighouse,20,HD6 2AF,-1.78604345994023,53.7039780383983,f,t,t,LAL,,,f,
Rastrick ,20,HD6 3NE,-1.7935816139063,53.6896102462922,f,t,t,LAL,,,f,
Skircoat ,20,HX3 0LQ,-1.8633232709492,53.7055200608388,f,t,t,LAL,,,f,
Hebden Bridge,20,HX7 8EP,-2.01206146456844,53.7412347737806,f,t,t,LAL,,,f,
Mytholmroyd ,20,HX7 5HR,-1.98886864839011,53.7257485002917,f,t,t,LAL,,,f,
Todmorden ,20,,,,f,t,t,LAL,,,f,
Walsden ,20,,,,f,t,t,LAL,,,f,
Beechwood Road ,20,HX2 9BU,-1.88411287743299,53.7475701350498,f,t,t,LAL,,,f,
Halifax central library,20,HX1 1UN,-1.85904943254511,53.7242732593111,f,t,t,LAL,,,f,new library planned to open late 2016
Kings Cross ,20,,,,f,t,t,LAL,,,f,
Mixenden ,20,HX2 8PU,-1.90753489264143,53.7501969691441,f,t,t,LAL,,,f,
Ripponden ,20,HX6 4DN,-1.94259280040221,53.6737931118825,f,t,t,LAL,,,f,
Sowerby Bridge,20,,,,f,t,t,LAL,,,f,
Elland,20,HX5 0DF,-1.83771071563758,53.6848784001001,f,t,t,LAL,,,f,
Stainland ,20,HX4 9AF,-1.87179630353461,53.6738912078376,f,t,t,LAL,,,f,
Warboys,21,PE282TA,-0.0792038764077748,52.4036526169144,f,t,t,LAL,,,f,
Yaxley,21,PE7 3JL,-0.251100656905829,52.5168658883491,f,t,t,LAL,,,f,
Whittlesey Library Learning Centre,21,PE7 1BA,-0.1291845369792,52.5564233217137,f,t,t,LAL,,,f,
Huntingdon,21,PE293PA,-0.184421539476251,52.3297348566276,f,t,t,LAL,,,f,
Sawtry Library,21,PE285TQ,-0.279649629149519,52.4368058756441,f,t,t,LAL,,,f,
St Ives,21,PE275BW,-0.0688916842607373,52.3226426390223,f,t,t,LAL,,,f,
Buckden,21,PE195UY,-0.246409435524934,52.2927011471358,f,t,t,LAL,,,f,
St Neots,21,PE192BH,-0.271557476435846,52.2282624959543,f,t,t,LAL,,,f,
Chatteris,21,PE166DY,0.049544332592327,52.4590808595165,f,t,t,LAL,,,f,
March,21,PE159LT,0.0847882812451373,52.5488649079534,f,t,t,LAL,,,f,
East Barnwell,21,,,,f,f,f,,,,f,new library planned? http://www.cambridge-news.co.uk/3m-new-libraries-sawston-cambridge/story-22368777-detail/story.html
Wisbech,21,PE131EU,0.160885750481363,52.6644246627487,f,t,t,LAL,,,f,
Ramsey Library,21,,,,f,t,t,LAL,,,f,
Bassingbourn Library Access Point,21,SG8 5LD,-0.0555705199505556,52.078192355795,f,t,t,,,,f,
Rock Road Library,21,CB1 7UG,0.142028579509141,52.1869059961303,f,t,t,LAL,,,f,
Cherry Hinton Library,21,CB1 9HZ,0.172986469636372,52.1857372809908,f,t,t,LAL,,,f,
Linton,21,CB214JT,0.282129351219075,52.0975574117104,f,t,t,LAL,,,f,
Sawston,21,CB223BP,0.163731146948696,52.1264610842497,f,f,t,LAL,,2016,f,
Great Shelford,21,CB225LZ,0.134977521677054,52.146596901895,f,t,t,LAL,,,f,
Papworth Library,21,CB233UY,-0.118647097115351,52.2510912738976,f,t,t,LAL,,,f,
Cambourne Library,21,CB236HL,-0.0659783416622741,52.2187784149693,f,t,t,LAL,,,f,
Comberton Library,21,CB237DU,0.010440957920254,52.1847351802164,f,t,t,LAL,,,f,
Bar Hill,21,CB238DY,0.0216081958141824,52.25319632826,f,t,t,LAL,,,f,
"Central Library, Cambridge",21,CB2 3QD,0.120516403273784,52.2045951361054,f,t,t,LAL,,,f,
Willingham Library,21,CB245HS,0.0613330342123497,52.314588073724,f,t,t,LAL,,,f,
Cottenham Library,21,CB248QY,0.127567340565305,52.2890276609983,f,t,t,LAL,,,f,
Histon,21,CB249JE,0.104679356493907,52.2531649761123,f,t,t,LAL,,,f,
Burwell Library,21,CB250DU,0.326271791166221,52.2778250653527,f,t,t,LAL,,,f,
Bottisham Library Access Point,21,CB259DL,0.254429974301806,52.2256623393577,f,t,t,,,,f,
Milton Road Library,21,CB4 2BD,0.127737545529949,52.2185014908905,f,t,t,LAL,,,f,
Arbury Court Library,21,CB4 2JQ,0.127845894661677,52.2247489044542,f,t,t,LAL,,,f,
Barnwell Road,21,CB5 8RG,0.163366090924667,52.211163594055,f,t,t,LAL,,,f,
Littleport,21,CB6 1LU,0.309026290385936,52.456555606467,f,t,t,LAL,,,f,
Ely,21,CB7 4ZH,0.266678546783012,52.39979127331,f,t,t,LAL,,,f,
Soham Library,21,CB7 5HJ,0.334484842785007,52.3322539856543,f,t,t,LAL,,,f,
Queens Crescent Library,22,NW5 4HH,-0.151197613049785,51.5504845623946,f,t,t,LAL,,,f,
Holborn Library,22,WC1X8PA,-0.11572844650165,51.5211802288463,f,t,t,LAL,,,f,
Belsize Community Library,22,NW3 3NR,-0.17278197146031,51.5434848834171,f,f,f,ICL,,,f,
Swiss Cottage Library,22,NW3 3HA,-0.173233749711283,51.5422869334848,f,t,t,LAL,,,f,
Keats Community Library,22,NW3 2RR,-0.168233287052114,51.5554817847198,f,f,f,ICL,,,f,"March 2012, KCL took over Heath Library from Camden Council who no longer provide any support"
Chalk Farm,22,NW1 8YN,-0.156838132139054,51.5411851995353,f,f,f,,,,f,
Primrose Hill Community Library,22,NW1 8YN,-0.156838132139054,51.5411851995353,f,f,f,ICL,,,f,"31 March 2012, Chalk Farm Library closed its doors. On 28 April 2012, re-opened as Primrose Hill Community Library."
Regent's Park,22,NW1 3QT,-0.1426353802556,51.5283897192692,t,f,f,,2013,,f,
Camden Town Library,22,NW1 1BD,-0.137768545095275,51.5342475972551,f,t,t,LAL,,,f,
Pancras Square Library,22,N1C 4AG,-0.125061771915517,51.5329391156994,f,f,t,LAL,,2014,f,replaced older building
Highgate Library,22,N19 5DH,-0.14506172940292,51.5633907824408,f,t,t,LAL,,,f,
Kentish Town Library,22,NW5 2AA,-0.140582912919337,51.5501009966459,f,t,t,LAL,,,f,
Kilburn Library Centre,22,NW6 5UH,-0.191148020289334,51.5363867205383,f,t,t,LAL,,,f,
Houghton Regis Library,23,LU5 5ES,-0.51937392455932,51.9049587489289,f,t,t,LAL,,,f,
Barton Library,23,MK454PP,-0.426601684346483,51.9677483079481,f,t,t,LAL,,,f,
Biggleswade Library,23,SG180LL,-0.259387311731709,52.0877986653542,f,t,t,LAL,,,f,refurbished in 2012
Sandy Library,23,SG191EH,-0.289528934089505,52.1293850418585,f,t,t,LAL,,,f,
Potton Library,23,SG192NP,-0.214166319800826,52.1276743146746,f,t,t,LAL,,,f,
Stotfold Library,23,SG5 4HP,-0.234121188544051,52.0149231634367,f,t,t,LAL,,,f,
Flitwick Library,23,MK451QJ,-0.498682659871733,52.0014272396851,f,t,t,LAL,,,f,
Ampthill Library,23,MK452NL,-0.495427781481771,52.0259412819134,f,t,t,LAL,,,f,
Leighton Buzzard Library,23,LU7 1RX,-0.659074441955394,51.9150132195429,f,t,t,LAL,,,f,
Toddington Library,23,LU5 6BP,-0.531662210312904,51.9489283227281,f,t,t,LAL,,,f,
Dunstable Library,23,LU5 4HA,-0.521542984484125,51.8880369184039,f,t,t,LAL,,,f,
Shefford Library,23,SG175DD,-0.33453672767762,52.0381722360785,f,t,t,LAL,,,f,refurbished in 2014
Bollington Library,24,SK105JX,-2.10356274557562,53.2981801515607,f,t,t,LAL,,,f,
Weston,24,SK118RL,-2.15565853134337,53.2575212407047,t,f,f,,2013,,f,
Poynton Library,24,SK121RB,-2.11616936881779,53.3490264528508,f,t,t,LAL,,,f,
Disley Library,24,SK122BB,-2.03822927595429,53.3579937575805,f,t,t,LAL,,,f,
Middlewich Library,24,CW109AS,-2.44285430051907,53.1899403498295,f,t,t,LAL,,,f,
Congleton Library,24,CW121ET,-2.21115010615915,53.1631246228639,f,t,t,LAL,,,f,
Alderley Edge Library,24,SK9 7GP,-2.23651255794214,53.3008128044964,f,t,t,LAL,,,f,
Wilmslow Library,24,SK9 1NW,-2.23260425867412,53.3243439536722,f,t,t,LAL,,,f,
Handforth Library,24,SK9 3ES,-2.21474279385231,53.3490693550119,f,t,t,LAL,,,f,
Crewe Library,24,CW1 2DH,-2.43987313365655,53.0975262964532,f,t,t,LAL,,,f,refurbished in 2016
Alsager Library,24,ST7 2QH,-2.30498065548658,53.0965013925731,f,t,t,LAL,,,f,
Sandbach Library,24,,,,f,t,t,LAL,,,f,refurbished in 2016
Holmes Chapel Library,24,SW4 7AP,-0.13746707706382,51.4614122996603,f,t,t,LAL,,,f,
Knutsford Library,24,WA160PG,-2.37417858410193,53.3020331459715,f,t,t,LAL,,,f,
Macclesfield Library,24,SK101EE,-2.12581197154068,53.2619430575567,f,t,t,LAL,,,f,
Hurdsfield,24,SK102RJ,-2.11418098240676,53.2683997334705,f,f,f,CRL,,,f,
Prestbury Library,24,SK104AL,-2.15292089163411,53.2884191526869,f,t,t,LAL,,,f,
Nantwich Library,24,CW5 5LY,-2.51884377335953,53.0688653441229,f,t,t,LAL,,,f,
Wharton Library,25,CW7 3HP,-2.50346377126412,53.1959828148319,f,t,t,LAL,,,f,
Willaston Library,25,CH642TL,-3.0079627156062,53.2927236837774,f,t,t,LAL,,,f,
Ellesmere Port Library,25,CH650BG,-2.90187934871265,53.2763592426702,f,t,t,LAL,,,f,refurbished in 2011
Little Sutton Library,25,CH661QQ,-2.9476192325804,53.2871778711909,f,t,t,LAL,,,f,
Hope Farm Library,25,CH662LE,-2.92066892385825,53.2658242361889,f,t,t,LAL,,,f,
Tattenhall Library,25,CH3 9AH,-2.78515541963011,53.1344833500056,f,t,t,LAL,,,f,
Tarvin Library,25,CH3 8LY,-2.76867763871802,53.1944046418467,f,t,t,LAL,,,f,
Bishops' High Library ,25,CH3 5XF,-2.864390681244,53.1843278565332,f,t,t,LAL,,,f,
Great Boughton Library,25,CH3 5LB,-2.85447133089215,53.1964808613297,f,t,t,LAL,,,f,
Elton Library,25,CH2 4PU,-2.81930093463156,53.2705551914621,f,t,t,LAL,,,f,
Hoole Library,25,CH2 3AU,-2.87441146750836,53.1987632236162,f,t,t,LAL,,,f,
Upton Library,25,CH2 1HB,-2.88121342721809,53.2099854961692,f,t,t,LAL,,,f,
Saughall,25,CH1 6EN,-2.95838027979992,53.2237364498552,t,f,f,,2013,,f,
Blacon Library,25,CH1 5QY,-2.93278846460417,53.2019789908238,f,t,t,LAL,,,f,
Chester Library,25,CH1 2EF,-2.89279296515648,53.1922175898296,f,t,t,LAL,,,f,Storyhouse planned to open late 2016
Helsby Library,25,WA6 0BW,-2.77052160268484,53.2704669809567,f,t,t,LAL,,,f,
Frodsham Library,25,WA6 6RX,-2.7268206725714,53.2930520041118,f,t,t,LAL,,,f,
Malpas Library,25,SY148JD,-2.76158106926424,53.0277991400232,f,t,t,LAL,,,f,
Barnton Library,25,CW8 4LJ,-2.54896976470274,53.2745606767337,f,t,t,LAL,,,f,
Weaverham Library,25,CW8 3HY,-2.57473244060642,53.2600120776749,f,t,t,LAL,,,f,
Sandiway Library,25,CW8 2NS,-2.5997677978691,53.2343511734384,f,t,t,LAL,,,f,
Neston Library,25,CH646QE,-3.06846899247706,53.2903270936206,f,t,t,LAL,,,f,
Winsford Library,25,CW7 2AS,-2.52870315273157,53.1925475215635,f,t,t,LAL,,,f,
Tarporley Library,25,CW6 0BJ,-2.66575216444449,53.1544567469828,f,t,t,LAL,,,f,
Lache Library,25,CH4 8HR,-2.91143225720384,53.1769206221333,f,t,t,LAL,,,f,
Northwich,25,CW9 5DR,-2.50967065505552,53.2623845073421,f,t,t,LAL,,,f,
City Business library,26,EC2V7HH,-0.0916600851062102,51.5155664372774,f,t,t,LAL,,,f,
Guildhall,26,EC2V7HH,-0.0916600851062102,51.5155664372774,f,t,t,LAL,,,f,
Barbican,26,EC2Y8DS,-0.0941286921321184,51.5199589730331,f,t,t,LAL,,,f,
Artizan Street,26,E1  7AF,-0.0768993367852131,51.5156131045655,f,f,t,LAL,,2012,t,replaced Camomile Street library
Camomile Street Library,26,,,,t,f,f,LAL,2012,,f,replaced by Artizan Street library
Shoe Lane,26,EC4A3JR,-0.106582640673295,51.5154395906681,f,t,t,LAL,,,f,
Perranporth Library,27,TR6 0BW,-5.15283769807549,50.3462769484507,f,t,t,LAL,,,f,
St Columb Library,27,TR9 6AN,-4.93975327200895,50.4352513768538,f,t,t,LAL,,,f,
Newquay Library,27,TR7 1BD,-5.08169436638583,50.4133682076156,f,t,t,LAL,,,f,
St Agnes Library,27,TR5 0TP,-5.20504169782108,50.3102592310612,f,t,t,LAL,,,f,
Roche Micro,27,TR4 9LD,-5.12310165513354,50.2622410250559,f,f,f,CRL,,,f,
Shortlanesend Micro,27,TR4 9DY,-5.0779568550062,50.2879059461213,f,f,f,CRL,,,f,
Devoran Micro,27,TR3 6QA,-5.09322075018335,50.2108562738422,f,f,f,CRL,,,f,
Hayle Library and One Stop Shop,27,TR274DE,-5.41647096279721,50.1898433464689,f,t,t,LAL,,,f,
St Ives Library and One Stop Shop,27,TR262LX,-5.4810474664804,50.2114766727698,f,t,t,LAL,,,f,
Ladock Micro,27,TR2 4PG,-4.96207569091327,50.3205955719288,f,f,f,CRL,,,f,
Goldsithney Micro,27,TR209LG,-5.43671217654592,50.1253618538375,f,f,f,CRL,,,f,
St Just Library,27,TR197HX,-5.68111138682412,50.1241414027488,f,t,t,LAL,,,f,
Penzance Library,27,,,,f,t,t,LAL,,,f,
Vogue Micro,27,TR165NP,-5.19214713168373,50.2379273579395,f,f,f,CRL,,,f,
Redruth Library and One Stop Shop,27,TR152QE,-5.22526218988419,50.2306428306143,f,t,t,LAL,,,f,
Camborne Library,27,TR148HA,-5.29797966930477,50.2115697835816,f,t,t,LAL,,,f,
Helston Library,27,TR138AG,-5.27072359799509,50.0999879645712,f,t,t,LAL,,,f,
Porkellos Micro,27,TR130JR,-5.23153531689207,50.1556300822138,f,f,f,CRL,,,f,
Mullion Micro,27,TR127HN,-5.24324266471883,50.0273415483822,f,f,f,CRL,,,f,
St Keverne Library,27,TR126NQ,-5.08618747362913,50.0494050085092,f,t,t,LAL,,,f,
Truro Community Library,27,TR1 1EP,-5.05148608567269,50.2650267997485,f,t,t,LAL,,,f,
Falmouth Library,27,TR113QA,-5.07294471312167,50.1549190248445,f,t,t,LAL,,,f,
Penryn Library,27,TR108JN,-5.10173914705543,50.1673498333906,f,t,t,LAL,,,f,
Wainhouse Micro,27,EX230BA,-4.57791372828772,50.7302173028329,f,f,f,CRL,,,f,
Bude Library and One Stop Shop,27,EX239LG,-4.4708144929492,50.852232792291,f,t,t,LAL,,,f,
Camelford Library and One Stop Shop,27,PL329PD,-4.67907851995277,50.6225085389535,f,t,t,LAL,,,f,
Bodmin Library and One Stop Shop,27,PL312JX,-4.72429163784838,50.4713885345222,f,t,t,LAL,,,f,
Padstow Library,27,PL288EB,-4.93931067346302,50.5400575918448,f,t,t,LAL,,,f,
Wadebridge Library and One Stop Shop,27,PL277BX,-4.83403121553555,50.5151987865497,f,t,t,LAL,,,f,
St Dennis Micro,27,PL268AF,-4.88279834973625,50.3840372090997,f,f,f,CRL,,,f,
Nanpean Micro,27,,,,f,f,f,CRL,,,f,
St Austell Library,27,PL254LD,-4.78331648530167,50.3393003739033,f,t,t,LAL,,,f,
St Blazey Micro,27,PL242EE,-4.72785696258445,50.3508611025604,f,f,f,CRL,,,f,
Par Library,27,PL242AH,-4.70010183555181,50.3527776430361,f,t,t,LAL,,,f,
Fowey Library and One Stop Shop,27,PL231JS,-4.64592513923887,50.3417725945169,f,t,t,LAL,,,f,
Lerryn Micro,27,PL220PT,-4.61777007579999,50.3828696494554,f,f,f,CRL,,,f,
Lostwithiel Library,27,PL220BL,-4.66990272074493,50.4073555594812,f,t,t,LAL,,,f,
Callington Library,27,PL177BX,-4.31087092847827,50.5050626462957,f,t,t,LAL,,,f,
Launceston Library and One Stop Shop,27,PL159AB,-4.35965486178871,50.6353203714513,f,t,t,LAL,,,f,
Liskeard Library,27,PL146AB,-4.46496328528133,50.4543453289199,f,t,t,LAL,,,f,
Upton Cross Library,27,PL145AX,-4.4245864995681,50.5234717917488,f,t,t,LAL,,,f,
Looe Library and One Stop Shop,27,PL132AF,-4.45781342509089,50.3571379429972,f,t,t,LAL,,,f,
Saltash Library and One Stop Shop,27,PL126DX,-4.22070602641964,50.4099853063861,f,t,t,LAL,,,f,
Polbathic Micro,27,PL113EY,-4.32496638251973,50.3882582011988,f,f,f,CRL,,,f,
Torpoint Library and One Stop Shop,27,PL112AG,-4.19461294705921,50.3749977688114,f,t,t,LAL,,,f,
Finham ,28,CV3 6EP,-1.51736333492936,52.3730483221103,f,t,t,LAL,,,f,
Jubilee Crescent ,28,CV6 3EX,-1.51770956322686,52.431620611555,f,t,t,LAL,,,f,
Cheylesmore ,28,CV3 5JX,-1.50356856054939,52.38896679492,f,t,t,LAL,,,f,
Willenhall,28,CV3 3DP,-1.46313057586699,52.3889879343348,f,t,t,LAL,,,f,
Aldermoor ,28,CV3 1DP,-1.47522924796413,52.398436979028,f,t,t,LAL,,,f,
Caludon ,28,CV2 5BD,-1.45362968340731,52.4146833140381,f,t,t,LAL,,,f,
Stoke ,28,CV2 4EA,-1.48732747050447,52.4096378400959,f,t,t,LAL,,,f,
Bell Green ,28,CV2 1LS,-1.47304006274703,52.4366353848495,f,t,t,LAL,,,f,
Hillifields ,28,CV1 5NP,-1.50103687718269,52.4128160410319,f,t,t,LAL,,,f,
Coventry Central Library ,28,CV1 1FY,-1.51323590180368,52.409126963016,f,t,t,LAL,,,f,refurbished in 2013
Coundon ,28,CV6 1HT,-1.52486493996584,52.4199983653768,f,t,t,LAL,,,f,
Earlsden,28,CV5 6FZ,-1.53096308495499,52.4009725893525,f,t,t,LAL,,,f,
Allesley Park ,28,CV5 9JE,-1.55534348510365,52.4130146386014,f,t,t,LAL,,,f,
Arena Park ,28,CV6 6AS,-1.49254489115098,52.4443532433826,f,t,t,LAL,,,f,
Foleshill ,28,CV6 5BG,-1.4948349519,52.4267783766576,f,t,t,LAL,,,f,
Tile Hill ,28,CV4 9PL,-1.57927451555834,52.4072136262768,f,t,t,LAL,,,f,
Canley ,28,CV4 8FT,-1.55943754766396,52.3946001638104,f,t,t,LAL,,,f,
Purley,29,CR8 3YH,-0.118694682650596,51.3391447414996,f,t,t,CL,,,f,
Coulsdon,29,CR5 2NH,-0.138694417110204,51.3200039443384,f,t,t,CL,,,f,
Bradmore Green,29,CR5 1PE,-0.126575571427134,51.3085337289076,f,t,t,CL,,,f,
South Norwood,29,SE255AA,-0.0774830215947991,51.3969105936448,f,t,t,CL,,,f,
New Addington,29,CR0 0JD,-0.0140907355257254,51.3410328953235,f,f,t,CL,,2013,f,
Broad Green,29,CR0 3HH,-0.117158486239442,51.38537871899,f,t,t,CL,,,f,
Shirley,29,CR0 8BH,-0.0448586550343116,51.3751387841586,f,t,t,CL,,,f,
Sanderstead,29,CR2 0HL,-0.0835219787268525,51.3407957094993,f,t,t,CL,,,f,
Selsdon,29,CR2 8LA,-0.0632717662968868,51.342288146132,f,t,t,CL,,,f,
Norbury,29,SW164UW,-0.122876869756973,51.4050835291574,f,t,t,CL,,,f,
Ashburton,29,CR9 7AL,-0.0632547225825209,51.3828723849984,f,t,t,CL,,,f,
Croydon central library,29,CR9 1ET,-0.0995359911524257,51.37191084459,f,t,t,CL,,,f,
Thornton Heath,29,CR7 7JB,-0.10424471076587,51.397391584963,f,t,t,CL,,,f,
Shap Library,30,CA103NL,-2.67674221169966,54.5289329552633,f,t,t,LAL,,,f,
Lazonby Co-op (Library Link) ,30,CA101BG,-2.70420821781106,54.7498452457802,f,t,t,,,,f,
Ambleside (Local Link) ,30,LA220BZ,-2.96299763016014,54.4298747271375,f,t,t,,,,f,
Coniston (Library Link)  ,30,LA218DU,-3.07583291307685,54.3696942873396,f,t,t,LAL,,,f,
Windermere Library,30,LA232AJ,-2.90599177597179,54.3767328997574,f,t,t,LAL,,,f,
Arnside Library Link ,30,LA5 0DA,-2.83423701658545,54.2020385228399,f,t,t,,,,f,
Kirkby Lonsdale Library,30,LA6 2AL,-2.59742512543919,54.2023315403705,f,t,t,,,,f,
Milnthorpe (Local Link) ,30,LA7 7QJ,-2.771594924245,54.2265068922604,f,t,t,,,,f,
Kendal Library,30,LA9 4PY,-2.74752835728747,54.3291517985836,f,t,t,,,,f,
Alston (Local Link),30,CA9 3RF,-2.44069812713495,54.8123329802386,f,t,t,,,,f,
Broughton in Furness (Library Link),30,LA206HN,-3.21135035138797,54.276527799571,f,t,t,,,,f,
Sedbergh Library,30,LA105BN,-2.52982327498243,54.3234202937146,f,t,t,LAL,,,f,
Dent (Library Link) ,30,LA105QL,-2.45419771809545,54.2776510016268,f,t,t,,,,f,
Grange over Sands Library    ,30,LA116BQ,-2.91134364239858,54.1935166662733,f,t,t,LAL,,,f,
